tweet_id,keyword,tweet_text_raw,text_clean,disaster_class,sentiment_negative,sentiment_neutral,sentiment_positive,sentiment_score,sentiment
750,battle,It's Very Sad that #EgertonHeist has reduced a once Great University to a Battle ground between the Police &amp; students simpl…,it's very sad that #egertonheist has reduced a once great university to a battle ground between the police &amp; students simpl…,Non-disaster,0.9136481285095215,0.0802961140871048,0.006055811885744333,-0.9075923166237772,Negative
752,battle,BB9B04C5 :Battle ID I need backup! Lvl 100 Celeste Omega https://t.co/s0FmtxAUFT,bb9b04c5 :battle id i need backup! lvl 100 celeste omega url,Non-disaster,0.3554821312427521,0.5872528553009033,0.05726498365402222,-0.29821714758872986,Neutral
753,battle,1DB28A63 :Battle ID I need backup! Lvl 100 Baal https://t.co/hHlrnSEJmd,1db28a63 :battle id i need backup! lvl 100 baal url,Non-disaster,0.5116466283798218,0.4371339976787567,0.051219359040260315,-0.46042726933956146,Negative
760,battle,B9CF7ABC :Battle ID I need backup! Lvl 50 Joya https://t.co/luE1wvM1Xa,b9cf7abc :battle id i need backup! lvl 50 joya url,Non-disaster,0.4843442440032959,0.46582677960395813,0.049829017370939255,-0.43451522663235664,Negative
763,battle,512B214F :Battle ID I need backup! Lvl 100 Yggdrasil Omega https://t.co/BVVSnPgZ3W,512b214f :battle id i need backup! lvl 100 yggdrasil omega url,Non-disaster,0.33472904562950134,0.6006211042404175,0.06464982777833939,-0.27007921785116196,Neutral
764,battle,s 1656ABAF :Battle ID I need backup! Lvl 100 Colossus Omega https://t.co/YeOnr59F9Z,s 1656abaf :battle id i need backup! lvl 100 colossus omega url,Non-disaster,0.3526020050048828,0.5836604833602905,0.06373755633831024,-0.28886444866657257,Neutral
767,bioterror,"Sir, if I may this tech is quite useful in case of a bioterror attack https://t.co/pAbur3CVum","sir, if i may this tech is quite useful in case of a bioterror attack url",Non-disaster,0.01692316308617592,0.2920324504375458,0.6910443902015686,0.6741212271153927,Positive
772,bioterror,"Courtesy of “Mixed in with people who nothing more than to come to America for a better life, more i… https://t.co/ZEpp4lzpnA","courtesy of “mixed in with people who nothing more than to come to america for a better life, more i… url",Non-disaster,0.24293972551822662,0.6710124015808105,0.08604781329631805,-0.15689191222190857,Neutral
784,bioterror,"US-Mexico Border: Portal For TB, Swine Flu, Bioterror https://t.co/xv4mhvm5iS via","us-mexico border: portal for tb, swine flu, bioterror url via",Disaster-related,0.11713375896215439,0.868264377117157,0.014601931907236576,-0.10253182705491781,Neutral
811,bioterrorism,hachi-san88: Leon and Claire. They fight bioterrorism and have busy days. That’s why they value the time they spend tog…,hachi-san88: leon and claire. they fight bioterrorism and have busy days. that’s why they value the time they spend tog…,Non-disaster,0.029697800055146217,0.6290839314460754,0.3412182629108429,0.3115204628556967,Neutral
813,bioterrorism,hachi-san88: Leon and Claire. They fight bioterrorism and have busy days. That’s why they value the time they spend… https://t.co/hcjq3VatR2,hachi-san88: leon and claire. they fight bioterrorism and have busy days. that’s why they value the time they spend… url,Non-disaster,0.01356521900743246,0.4566803276538849,0.5297544598579407,0.5161892408505082,Positive
857,blaze,"“Two fights - to protect rights, and to revive [EU &amp; Enlightenment] values - aren't an alternative to a campaign to rejoin.…","“two fights - to protect rights, and to revive [eu &amp; enlightenment] values - aren't an alternative to a campaign to rejoin.…",Non-disaster,0.16390787065029144,0.7811983823776245,0.05489376187324524,-0.1090141087770462,Neutral
865,blaze,"What is the definition of ""major interview?"" Let's start with when will #BrexitJohnson #ReleaseTheRussiaReport ??","what is the definition of ""major interview?"" let's start with when will #brexitjohnson #releasetherussiareport ??",Non-disaster,0.17070120573043823,0.7992425560951233,0.03005618043243885,-0.14064502529799938,Neutral
869,blaze,blaze it,blaze it,Non-disaster,0.13840273022651672,0.6539807319641113,0.20761655271053314,0.06921382248401642,Neutral
892,blazing,Margaret Cavendish was an English philosopher and author born in 1623. She was the first woman to attend a meeting at t…,margaret cavendish was an english philosopher and author born in 1623. she was the first woman to attend a meeting at t…,Non-disaster,0.00793249998241663,0.8734585046768188,0.1186089739203453,0.11067647393792868,Neutral
893,blazing,"#KartikGoenka - a flame blazing up, a volcano ready to erupt, a man whose silence has been mistaken for weakness 🙌🏼 #MohsinK…","#kartikgoenka - a flame blazing up, a volcano ready to erupt, a man whose silence has been mistaken for weakness 🙌🏼 #mohsink…",Non-disaster,0.04952339455485344,0.3111189901828766,0.6393575668334961,0.5898341722786427,Positive
900,blazing,ObsNewRev: Motherwell: A Girlhood by Deborah Orr review – fitting legacy of a blazing talent https://t.co/sa2QOkkdv9,obsnewrev: motherwell: a girlhood by deborah orr review – fitting legacy of a blazing talent url,Non-disaster,0.00793071836233139,0.3908144235610962,0.6012548804283142,0.5933241620659828,Positive
903,blazing,“Our work for LGBT-inclusive education in Scotland is about ensuring that no generation of LGBT young people ever again fe…,“our work for lgbt-inclusive education in scotland is about ensuring that no generation of lgbt young people ever again fe…,Non-disaster,0.08493559807538986,0.7926814556121826,0.12238291651010513,0.03744731843471527,Neutral
920,blazing,"I shot one of two Colts I had aimed at him, the one in my left hand, before Trent could pull the trigger of his Rem… https://t.co/asYxjXnFd0","i shot one of two colts i had aimed at him, the one in my left hand, before trent could pull the trigger of his rem… url",Non-disaster,0.2577340006828308,0.7239025831222534,0.01836344227194786,-0.23937055841088295,Neutral
925,blazing,Was a fair call before WC. Should have done it at the WC. Not now when Iyer has been in blazing form at 4.,was a fair call before wc. should have done it at the wc. not now when iyer has been in blazing form at 4.,Non-disaster,0.07482071965932846,0.7103601694107056,0.214819073677063,0.13999835401773453,Neutral
928,blazing,"Jennie looked at me, and said, “Bass, you need to do this. You need to go before Tecumseh kills again.” Get Bass Re… https://t.co/9dzgBTdopw","jennie looked at me, and said, “bass, you need to do this. you need to go before tecumseh kills again.” get bass re… url",Non-disaster,0.11090566962957382,0.7384594678878784,0.15063484013080597,0.03972917050123215,Neutral
937,blazing,"When an eagle soars into the blazing sun, it is not just a show of strength but because he truly belongs at the top. You…","when an eagle soars into the blazing sun, it is not just a show of strength but because he truly belongs at the top. you…",Non-disaster,0.004501038230955601,0.082936592400074,0.912562370300293,0.9080613320693374,Positive
942,bleeding,"Why can’t you be truthful it’s not down you have put them in concentration camps and cages ,the wall has nothing to… https://t.co/DEtzSrFaZE","why can’t you be truthful it’s not down you have put them in concentration camps and cages ,the wall has nothing to… url",Non-disaster,0.9012476205825806,0.09366809576749802,0.005084386561065912,-0.8961632340215147,Negative
955,bleeding,GHANAIAN WOMEN WOULD STAB YOU IN THE BACK THEN ASK YOU WHY YOU’RE BLEEDING.,ghanaian women would stab you in the back then ask you why you’re bleeding.,Non-disaster,0.8325110077857971,0.15626971423625946,0.011219353415071964,-0.8212916543707252,Negative
959,bleeding,"(((LIVE))) Cervical Cancer: Bleeding after menopause is a sign of disease - Dr Kwaku Ansah -Opoku, Obstetrician &amp; G… https://t.co/cSb6Vh7pFu","(((live))) cervical cancer: bleeding after menopause is a sign of disease - dr kwaku ansah -opoku, obstetrician &amp; g… url",Non-disaster,0.20352816581726074,0.7790548801422119,0.017416981980204582,-0.18611118383705616,Neutral
961,bleeding,Freedom of movement bleeding central and souther Europe dry https://t.co/iDOoN1YLaz,freedom of movement bleeding central and souther europe dry url,Non-disaster,0.6514409184455872,0.3319895565509796,0.01656952127814293,-0.6348713971674442,Negative
965,bleeding,Bleeding Madras be that,bleeding madras be that,Non-disaster,0.26923394203186035,0.6832371354103088,0.047528982162475586,-0.22170495986938477,Neutral
969,bleeding,ICYMI: “Silence Surrounds Revelations of Mueller’s Collaboration with CIA Torture Program” - my new article on Guantanamo.…,icymi: “silence surrounds revelations of mueller’s collaboration with cia torture program” - my new article on guantanamo.…,Non-disaster,0.16228251159191132,0.8176252841949463,0.020092178136110306,-0.142190333455801,Neutral
980,bleeding,I forgot my lip balm and now I’m holding a sleeping baby and my lips are dry and cracked and bleeding.,i forgot my lip balm and now i’m holding a sleeping baby and my lips are dry and cracked and bleeding.,Disaster-related,0.9194943904876709,0.07214196771383286,0.008363636210560799,-0.9111307542771101,Negative
983,bleeding,It wont taste the same and like I’d...... die......which is fine but like..........I’d rather not die… https://t.co/X0lYw9QQxs,it wont taste the same and like i’d...... die......which is fine but like..........i’d rather not die… url,Non-disaster,0.8789867162704468,0.11101347208023071,0.00999975111335516,-0.8689869651570916,Negative
994,bleeding,I kinda want to watch it,i kinda want to watch it,Non-disaster,0.012682575732469559,0.49317410588264465,0.49414339661598206,0.4814608208835125,Positive
1019,blew up,can i just say 😳 i dont understand why this blew up as the cameraman panicking @ tae as it clearly cut to a different camer…,can i just say 😳 i dont understand why this blew up as the cameraman panicking @ tae as it clearly cut to a different camer…,Non-disaster,0.8378996253013611,0.15567399561405182,0.0064263720996677876,-0.8314732532016933,Negative
1023,blew up,#AfricaKwetu Late Commander Fred Nkuranga Rubereza. One of the greatest heroes of the NRA/UPDF passed away in 1981… https://t.co/8zH6SqSJAe,#africakwetu late commander fred nkuranga rubereza. one of the greatest heroes of the nra/updf passed away in 1981… url,Non-disaster,0.10058939456939697,0.6773765683174133,0.22203396260738373,0.12144456803798676,Neutral
1040,blew up,I think the document shredder blew up and was mistaken for snow,i think the document shredder blew up and was mistaken for snow,Non-disaster,0.7856665849685669,0.20237821340560913,0.011955121532082558,-0.7737114634364843,Negative
1046,blew up,This probably was not a choice Warren was forced into. It was likely her campaign that leaked the st… https://t.co/kvUIHca4Uk,this probably was not a choice warren was forced into. it was likely her campaign that leaked the st… url,Non-disaster,0.5577676296234131,0.43386292457580566,0.008369415067136288,-0.5493982145562768,Negative
1053,blew up,I once told someone to check her iron level because there were like obvious symptoms she was having ( same thing I… https://t.co/c45iPQpOTo,i once told someone to check her iron level because there were like obvious symptoms she was having ( same thing i… url,Non-disaster,0.27387475967407227,0.6978005170822144,0.028324738144874573,-0.2455500215291977,Neutral
1060,blight,"SHDC is working with partners across Lincolnshire to launch the #SCRAP fly-tipping campaign today, which aims to fight the…","shdc is working with partners across lincolnshire to launch the #scrap fly-tipping campaign today, which aims to fight the…",Non-disaster,0.017411623150110245,0.8495995402336121,0.1329887956380844,0.11557717248797417,Neutral
