id,keyword,text,target
2090,casualty,"Hard to believe that today is two years since I set off to film Casualty in Cardiff, and two years since I met… https://t.co/CefYC5NvWF",0
2091,casualty,"3 years since Jacob told Connie, “It’s over” and I’m still holding out for that reunion! 🙏🏼 #Casualty https://t.co/dwy43RhaCv",0
2092,casualty,Don’t look over here (just another casualty of the changing climate) Look over there at the... well... not sure wha… https://t.co/hKy5Myh4cI,0
2099,catastrophe,Interviewer: Where do you see yourself in ten years? Me: Scavenging for food in the climate catastrophe ravaged wastelan…,0
2104,catastrophe,"Here's what you can learn from the conservative response to the bushfire crisis — a masterclass in spin, wilful ignorance…",0
2124,catastrophic,I’ll say it again. Doctors hate it. The public hates it. Experts hate it and predict it will wreak catastrophic consequences…,0
2140,catastrophic,Right-wing Prime Minister Scott Morrison came to power in Australia tapping into a wellspring of resentment and touting his…,0
2156,catastrophic,When California's largest electric utility shut off power to millions of customers to prevent equipment from sparking catas…,0
2161,catastrophic,#ThisIsNotJournalism The Coalition Govt Government buried climate risk action plan produced 18 months ago. It fai… https://t.co/Ovmloubiwe,0
2188,chemical%20emergency,"This man was seen fallen down in our community at Amje Alagbado Lagos this morning, very sick &amp; can not describe anyth…",1
2212,chemical%20emergency,"CFA Chemical Hazard All Clear: 15:20 For: Cobram, https://t.co/iT10DqmBJu #vicAlert",1
2213,chemical%20emergency,The chemical hazard at Cobram is now safe. For more info: https://t.co/6gORG7rAed #vichazmat,1
2245,chemical%20emergency,NEWS; A chemical incident in West Thurrock is no longer a risk to public health. say following extensive air… https://t.co/vwldAxFFHr,1
2285,cliff%20fall,"mmmm tropes where the hero is about to die/fall off a cliff and instead of the enemy killing them/leaving them, the… https://t.co/dW6AyYnk8I",0
2319,collapse,"Remember: FlyBe’s collapse has nothing to do with Brexit. Also nothing to do with Brexit: Thomas Cook, Sony, Flybmi,…",0
2320,collapse,Longer footage of today's road collapse in Xining 👇 https://t.co/49qdjB8NDd,0
2325,collapse,"Eduardo Degrano looks at the damage to his home after a fissure formed underneath his ancestral house. In a nearby house, ow…",0
2339,collapse,"Tennis quotes today, from: “I have never experienced anything like this. I was really scared I would collapse.” “I’m ang…",0
2342,collapse,Spot on!,0
2348,collapse,"Haftar to Egypt ? #Libya crisis / Moscow talks collapse, at least for now: Haftar backs out of Russian negotiated ceasefire…",0
2353,collapse,Haftar likely to Egypt: Moscow talks on #Libya collapse: Haftar‘s Dassault Falcon 900 departed Moscow Sheremetyevo &amp; is now…,0
2361,collapse,#TheReal911Report #TheSleeperHasAwakened This video combines two clips of the South Tower collapse that most of you hav…,0
2366,collapse,"To the Brexitons who sneer, ""What happened to the immediate recession Remain predicted?"": 1) Only one report predicted…",0
2368,collapse,Turns our Jessica Yaniv isn't very ladylike after all. https://t.co/GT0HN8NXpJ,0
2369,collapse,Dunno what to buy ? Tired of staring at #charts with no results ? Marriage on the brink of collapse ? Tired of losing mo…,0
2371,collapse,"Now I no longer have to fly on FlyBe ever again I hope they do collapse the money grabbing fuckers. Shite service,… https://t.co/OwamDVtjG5",0
2372,collapsed,"#Auspol If our pathetic Govt moves vs Coal, they will be collapsed by their Masters, #ArsonistMineralCouncil. Govt only exi…",0
2373,collapsed,The former director of collapsed Australian music streaming service Guvera has been banned from managing companies… https://t.co/nfG0DJMk9v,0
2376,collapsed,today was an adverse event caused by passion and relentlessness. What happened today in New Jersey in re…,0
2378,collapsed,Reading about #TaalVolcano makes it a bit scarier. I was today years old when I learned that it's categorized as a supervol…,0
2389,collapsed,For heaven's sake. An airline which mainly runs routes which can easily be replaced by rail journeys has collapsed. I have…,0
2390,collapsed,"They had already collapsed though, there is no magic bullet to fix decade mess lets be honest. The ''virus''…",0
2401,collapsed,"As I opened my mouth to speak, everything went black and I collapsed on top of Sokka.",0
2412,collapsed,The wedding party all collapsed in the room So send my resignation to the bride and the groom,0
2414,collapsed,"I mean, Chavez is at fault for a lot. Many of those reforms were based on a government funded entirely b… https://t.co/3hLnamxbt4",0
2416,collapsed,"⚠️ TERRIBLE NEWS ⚠️ It is abandoned and very alone in the streets of the city simply collapsed on the sidewalks, the tic…",0
2419,collide,When the worlds collide... (? #StevenUniverse https://t.co/UB8Bkon4d4,0
2420,collide,🔥 FACE OFF 🔥 and face off for the first time since December 2018! On February 22nd at the…,0
2432,collide,[CLOCOLAN] – Two killed when bakkie and car collide. https://t.co/A3zZTtIu2Z …,1
2437,collide,Lmfaooooo worlds collide https://t.co/WAaN0Eanh4,0
2441,collide,be patient while things are unfolding for you.,0
2447,collide,"What happens when my awesome design styles, the power of modern 3D advancements, and the sub-100 polygon, ultra-simple aesthe…",0
2448,collide,It is stomach-churning': Progressives' dread rises as Warren and Sanders collide https://t.co/mTHWe6zR29,0
2459,collide,"""It was one of those great moments where the reality of my mom life and the reality of my job just kind of beautifully collide."" C…",0
2460,collide,"When Natalie sees the Zateelians climbing the walls of the settlement, she puts aside her fears and defends the ali… https://t.co/I9UnicdjtR",0
2467,collide,As some residents of the northwestern US are digging out from heavy snow and facing travel delays due to wintry weathe…,0
2473,collide,Collide – Taylor-Ann https://t.co/L1c0za3yEA,0
2482,collide,💥Let our worlds collide💥,0
2488,collided,Monster Hunter X Resident Evil X Final Fantasy X The Witcher. So many universes collided in one cutscene! 😆 #REBHFun #R…,0
2492,collided,"The imam and his “wife’s “ things just collided like that, this guy is taking us for a ride like two weeks seriously and you…",0
2493,collided,the planet that collided with the earth gave us the moon... at least we got something out of the deal,0
2500,collided,Homer is driving drunk😱 and has collided with a person cartwheeling 🤸,0
2503,collided,Homer is driving drunk😱 and has collided with a funeral urn ⚱,0
2507,collided,Homer is driving drunk😱 and has collided with a woman swimming 🏊🏻‍♀️,0
2508,collided,BRO MY CHILDHOOD JUST COLLIDED https://t.co/03y2h33RSp,0
2512,collided,Three people were taken to hospital after two cars collided in Surfers Paradise. https://t.co/tIEQ9K5sus #7NEWS https://t.co/3wnsxIG6fr,1
2541,collided,rip Hanlon park🥺. that’s where all my niggas from Longwood and all my niggas from Edgewood and dolfield collided lo… https://t.co/GxWRtIZdno,0
2545,collision,"Thanks for letting us know, Desmond - a collision on the N7 added to very heavy delays in the area.",1
2571,collision,#Breaking | Poor visibility leads to an accident in Vellore. Vehicle chain collision leaves 1 dead. TIMES NOW's Shilpa with…,1
2581,collision,Incident closed: Collision on M50 between J09 - RED and J07 - LUCAN (North) https://t.co/kt5EM5opsR,1
2594,collision,#M20 between J5 #Maidstone &amp; J4 #Leybourne - vehicles involved in the traffic collision have now been moved to lane 1. T…,1
2604,collision,Final assembly of one of our ScenePro CI 200 TS collision investigation data acquisition systems before shipping to the Aut…,0
2606,collision,"PSA: If you have an A7 device, use the latest Vieux update to save ApNonce Collision blobs for 10.3.3 OTA in the case that Appl…",0
2610,collision,"8.30am Castlebar - two vehicle collision at the jnctn of Main St &amp; Market St, Parsons Corner. AVOID driving up from… https://t.co/grLsqCarDG",1
2617,collision,Now 1 year since the last fatal collision on #A12 #London. During this time we started a highly visible Road Policing Op.…,1
2628,crash,BREAKING: Iranian Judiciary spokesman says several arrested for their role in Ukraine plane crash - reports https://t.co/uZ…,1
2634,crash,UPDATED: Mashpee ambulance with patient on board involved in multiple vehicle crash… six patients transported to ar… https://t.co/cBW1GjUpoc,1
2639,crash,"Hassan Rouhani added that the ""tragic event"" would be investigated thoroughly, claiming ""one person cannot be solely responsib…",0
2644,crash,"Nancy Pelosi is an EMBARRASSMENT Pelosi said ""whatever!"" when the host mentioned protests in Iran are against Islamic r…",0
2645,crash,https://t.co/Vzt6ZEiZsB All you wanted to know about the #ZeroMDR issue by “It is always good to work towards…,0
2651,crash,Bose QC35 price crash – premium wireless headphones dropped to ‘lowest’ ever price – NEWPAPER24… https://t.co/Jv8xkZgf3J,0
2655,crash,Bose QC35 price crash – premium wireless headphones dropped to ‘lowest’ ever price – NEWPAPER24… https://t.co/IyfbUDGAFU,0
2677,crash,"In an exclusive interview with , Prime Minister Justin Trudeau said that in his opinion, the ""tensions"" in t…",0
2680,crash,Canada’s Trudeau addresses US role in deadly Iran plane crash https://t.co/B9MmKgf5kj,0
2682,crash,"Canada's Trudeau: Iran plane victims would be alive had there been no regional tensions Justin is saying, without… https://t.co/vDPITzpJ0W",0
2693,crashed,"Boeing employees mocked Lion Air staff for seeking 737 Max training, calling them ""idiots."" A year later 189 people died when…",1
2695,crashed,"They hear ur having a bad time, no sympathy. hear u starving, no help. hear ur business has crashed, no aid. hear y… https://t.co/dgZ13ncteH",0
2730,crashed,Should put this pic side-by-side with one that shows him CLEARLY FLYING HIGH. Can’t tell if he “crashed” here or what. H…,0
2732,crashed,fix charls left game crashed gee-princess-beer.,0
2734,crashed,THE WAY IT JUST CUTS OFF WHEN THEY ALMOST CRASHED INTO THE TREE I CANTJFJDJD THIS SENDS https://t.co/TLtII8XWbL,0
2735,crashed,The 'blame Trump' narrative has got to stop. https://t.co/NmOzCqNWxO https://t.co/hkOjPFnA5r,0
2736,crashed,I dont have songs mathata my laptop crashed with everything I ever worked on,0
2737,crashed,CMI’s conflicted agent Seruga throws insults at the Rwandan leadership as he shapes the already crashed “border closure” narr…,0
2746,crashed,Wait they didn't announce anything and the website crashed already 😭😂😂😂 https://t.co/fgwZqzXTQb,0
2748,crush,“hmp” means hug me please. crush hmp,0
2755,crush,IF 👏🏼 YOUR 👏🏼 WOMAN 👏🏼 LIKES 👏🏼 BEING 👏🏼 CHOKED 👏🏼 DURING 👏🏼 SEX 👏🏼 YOU'RE 👏🏼 SUPPOSED 👏🏼 TO 👏🏼 SQUEEZE 👏🏼 THE 👏🏼 SIDES 👏🏼 OF…,0
2758,crush,What were you told about guys with good heart? (Pick your crush wisely 😊) https://t.co/RbDcjJX5Sj,0
2760,crush,My secret crush is . Find your secret crush at https://t.co/tFEui2S107 #AvaTweet #SecretCrush https://t.co/gRNeXLaWwN,0
2770,crush,Me ordering from Starbucks when my Crush is working... https://t.co/BIu9OJ7x98,0
2772,crush,Does anyone have a friend crush on ateez like.... you just want to be their friend and hang out and go for lunch or something,0
2778,crush,"Please enough of sex talks, Kings ask one question from the Bible, any lady that gets it right will be your crush 😆😁😃 .",0
2787,crush,The way i boast about talking to my crush to my friends Vs how i actually talk to her/him,0
2793,crushed,"Prediction: This idol couple has been dating since early 2017, there a well known idol couple between idols. The female…",0
2807,crushed,Tbh I would have crushed it. Fuck those evil shits.,0
2820,crushed,. I crushed it! https://t.co/QSCQscf1eN,0
2822,crushed,"Winston Churchill, a man born to an extremely aristocratic family, who wished to unite with Mussolini against the Soviet…",0
2832,crushed,Just really craving matcha in any form right now I’ll take it crushed and Snort it don’t really mind just wanna ingest it,0
